species,origin,plot,pos,id,birth_year,observation_year,distance_A,distance_B,survival,size_tillers,flowering_tillers,spikelets_A,spikelets_B,spikelets_C,notes
FESU,R,128,227,227,2024,2024,2.408,2.519,1,1,0,,,,
FESU,R,128,228,228,2024,2024,2.526,2.541,1,1,0,,,,
FESU,R,128,229,229,2024,2024,2.477,2.368,1,1,0,,,,
FESU,R,128,230,230,2024,2024,2.323,2.475,1,1,0,,,,
FESU,R,128,231,231,2024,2024,2.312,2.261,1,1,0,,,,
FESU,R,128,232,232,2024,2024,2.264,2.427,1,1,0,,,,
FESU,R,128,233,233,2024,2024,2.226,2.385,1,1,0,,,,
FESU,R,128,234,234,2024,2024,2.242,2.477,1,1,0,,,,
FESU,R,128,235,235,2024,2024,2.245,2.536,1,1,0,,,,
FESU,R,128,236,236,2024,2024,2.204,2.463,1,1,0,,,,
FESU,R,128,237,237,2024,2024,1.897,1.679,1,1,0,,,,
FESU,R,128,238,238,2024,2024,1.865,1.562,1,1,0,,,,
FESU,R,128,239,239,2024,2024,1.866,1.565,1,1,0,,,,
FESU,R,128,240,240,2024,2024,1.77,1.572,1,1,0,,,,
FESU,R,128,241,241,2024,2024,1.603,1.808,1,1,0,,,,
FESU,R,128,242,242,2024,2024,1.502,1.75,1,1,0,,,,
FESU,R,128,243,243,2024,2024,1.271,1.533,1,1,0,,,,
FESU,R,128,244,244,2024,2024,1.267,1.238,1,1,0,,,,
FESU,R,128,245,245,2024,2024,0.747,1.889,1,1,0,,,,
FESU,R,128,246,246,2024,2024,1.519,0.499,1,1,0,,,,
FESU,R,128,247,247,2024,2024,1.377,0.696,1,1,0,,,,
FESU,O,129,1,129_orig22-1,2022,2024,0.905,1.701,1,10,2,29,16,,
FESU,O,129,2,129_orig22-2,2022,2024,1.43,1.925,1,1,0,,,,
FESU,O,129,8,129_orig22-8,2022,2024,0.856,2.135,1,9,3,37,46,13,
FESU,O,129,9,129_orig22-9,2022,2024,1.581,3.552,1,3,3,17,34,12,
FESU,O,129,10,129_orig22-10,2022,2024,1.636,2.602,1,3,1,36,,,
FESU,O,129,11,129_orig22-11,2022,2024,1.826,0.878,1,3,2,30,18,,
FESU,O,129,12,129_orig22-12,2022,2024,1.786,0.946,1,7,1,16,,,
FESU,O,129,13,129_orig22-13,2022,2024,1.781,0.983,0,,,,,,
FESU,R,129,84,129_84,2023,2024,2.335,2.105,0,,,,,,
FESU,R,129,85,85,2024,2024,0.383,1.719,1,1,0,,,,
FESU,R,129,86,86,2024,2024,0.418,1.669,1,1,0,,,,
FESU,R,129,87,87,2024,2024,0.423,1.708,1,1,0,,,,
FESU,R,129,88,88,2024,2024,0.411,1.687,1,1,0,,,,
FESU,R,129,89,89,2024,2024,0.434,1.692,1,1,0,,,,
FESU,R,129,90,90,2024,2024,0.448,1.684,1,1,0,,,,
FESU,R,129,91,91,2024,2024,0.459,1.674,1,1,0,,,,
FESU,R,129,92,92,2024,2024,0.543,1.669,1,1,0,,,,
FESU,R,129,93,93,2024,2024,0.621,1.652,1,1,0,,,,
FESU,R,129,94,94,2024,2024,0.429,1.76,1,1,0,,,,
FESU,R,129,95,95,2024,2024,0.432,2.06,1,1,0,,,,
FESU,R,129,96,96,2024,2024,0.49,2.047,1,1,0,,,,
FESU,R,129,97,97,2024,2024,0.511,2.112,1,1,0,,,,
FESU,R,129,98,98,2024,2024,0.542,1.947,1,1,0,,,,
FESU,R,129,99,99,2024,2024,0.558,2.02,1,1,0,,,,
FESU,R,129,100,100,2024,2024,0.561,2.024,1,1,0,,,,
FESU,R,129,101,101,2024,2024,0.603,1.952,1,1,0,,,,
FESU,R,129,102,102,2024,2024,0.624,1.953,1,1,0,,,,
FESU,R,129,103,103,2024,2024,0.57,1.784,1,1,0,,,,
FESU,R,129,104,104,2024,2024,0.643,1.81,1,1,0,,,,
FESU,R,129,105,105,2024,2024,0.726,1.85,1,1,0,,,,
FESU,R,129,106,106,2024,2024,0.853,1.85,1,1,0,,,,
FESU,R,129,107,107,2024,2024,0.862,1.873,1,1,0,,,,
FESU,R,129,108,108,2024,2024,1.338,2.358,1,1,0,,,,
FESU,R,129,109,109,2024,2024,1.292,2.306,1,1,0,,,,
FESU,R,129,110,110,2024,2024,1.334,2.294,1,1,0,,,,
FESU,R,129,111,111,2024,2024,1.331,2.288,1,1,0,,,,
FESU,R,129,112,112,2024,2024,2.35,2.41,1,1,0,,,,
FESU,R,129,113,113,2024,2024,1.719,1.8,1,1,0,,,,
FESU,R,129,114,114,2024,2024,1.384,1.08,1,1,0,,,,
FESU,R,129,115,115,2024,2024,1.348,1.017,1,1,0,,,,
FESU,R,129,116,116,2024,2024,1.101,1.293,1,1,0,,,,
FESU,R,129,117,117,2024,2024,1.017,1.293,1,1,0,,,,
FESU,R,129,118,118,2024,2024,0.984,1.3,1,1,0,,,,
FESU,R,129,119,119,2024,2024,0.993,1.266,1,1,0,,,,
FESU,R,129,120,120,2024,2024,1.04,1.204,1,1,0,,,,
FESU,R,129,121,121,2024,2024,1.075,1.204,1,1,0,,,,
FESU,R,129,122,122,2024,2024,1.099,1.206,1,1,0,,,,
FESU,R,129,123,123,2024,2024,1.177,1.92,1,1,0,,,,
FESU,R,129,124,124,2024,2024,1.686,0.546,1,1,0,,,,
FESU,R,129,125,125,2024,2024,1.656,0.587,1,1,0,,,,
FESU,R,129,126,126,2024,2024,1.709,0.597,1,1,0,,,,
FESU,R,129,127,127,2024,2024,1.737,0.597,1,1,0,,,,
FESU,R,130,176,130_176,2014,2024,2.06,1.18,0,,,,,,
FESU,O,130,2,130_orig22-2,2022,2024,1.272,2.181,1,4,2,27,25,,
FESU,O,130,5,130_orig22-5,2022,2024,2.044,0.665,1,11,3,26,32,13,
FESU,O,130,8,130_orig22-8,2022,2024,1.795,1.89,1,3,1,26,,,
FESU,O,130,11,130_orig22-11,2022,2024,1.607,1.215,1,15,10,22,16,15,
FESU,O,130,12,130_orig22-12,2022,2024,0.77,1.82,1,13,0,,,,
FESU,R,130,270,130_270,2022,2024,2.097,1.334,0,,,,,,
FESU,R,130,275,130_275,2024,2024,1.865,1.906,1,1,0,,,,
FESU,R,130,276,276,2024,2024,1.953,2.013,1,1,0,,,,
FESU,R,130,277,277,2024,2024,1.927,2.322,1,1,0,,,,
FESU,R,130,278,278,2024,2024,1.771,2.257,1,1,0,,,,
FESU,R,130,279,279,2024,2024,1.764,2.291,1,1,0,,,,
FESU,R,130,280,280,2024,2024,1.661,2.258,1,1,0,,,,
FESU,R,130,281,281,2024,2024,2.007,1.958,1,1,0,,,,
FESU,R,130,282,282,2024,2024,0.796,1.784,1,1,0,,,,
FESU,R,130,283,283,2024,2024,0.799,1.345,1,1,0,,,,
FESU,R,130,284,284,2024,2024,0.918,1.273,1,1,0,,,,
FESU,R,130,285,285,2024,2024,0.713,1.406,1,1,0,,,,
FESU,R,130,286,286,2024,2024,0.728,1.278,1,1,0,,,,
FESU,R,130,287,287,2024,2024,0.687,1.476,1,1,0,,,,
FESU,R,130,288,288,2024,2024,0.649,1.402,1,1,0,,,,
FESU,R,130,289,289,2024,2024,0.609,1.551,1,1,0,,,,
FESU,R,130,290,290,2024,2024,0.581,1.612,1,1,0,,,,
FESU,R,130,291,291,2024,2024,0.568,1.551,1,1,0,,,,
FESU,R,130,292,292,2024,2024,0.435,1.468,1,1,0,,,,
FESU,R,130,293,293,2024,2024,0.488,1.533,1,1,0,,,,
FESU,R,130,294,294,2024,2024,0.492,1.467,1,1,0,,,,
FESU,R,130,295,295,2024,2024,0.53,1.63,1,1,0,,,,
FESU,R,130,296,296,2024,2024,0.494,1.699,1,1,0,,,,
FESU,R,130,297,297,2024,2024,1.295,1.947,1,1,0,,,,
FESU,R,130,298,298,2024,2024,1.28,1.891,1,1,0,,,,
FESU,R,130,299,299,2024,2024,1.334,1.924,1,1,0,,,,
FESU,R,130,300,300,2024,2024,1.285,1.861,1,1,0,,,,
FESU,R,130,301,301,2024,2024,1.415,1.912,1,1,0,,,,
FESU,R,130,302,302,2024,2024,1.341,1.834,1,1,0,,,,
FESU,R,130,303,303,2024,2024,1.239,1.731,1,1,0,,,,
FESU,R,130,304,304,2024,2024,1.15,1.686,1,1,0,,,,
FESU,R,130,305,305,2024,2024,1.161,1.608,1,1,0,,,,
FESU,R,130,306,306,2024,2024,1.18,1.507,1,1,0,,,,
FESU,R,130,307,307,2024,2024,1.158,1.506,1,1,0,,,,
FESU,R,130,308,308,2024,2024,1.033,1.724,1,1,0,,,,
FESU,R,130,309,309,2024,2024,0.976,1.754,1,1,0,,,,
FESU,R,130,310,310,2024,2024,0.875,1.57,1,1,0,,,,
FESU,R,130,311,311,2024,2024,0.937,1.586,1,1,0,,,,
FESU,R,130,312,312,2024,2024,0.971,1.523,1,1,0,,,,
FESU,R,130,313,313,2024,2024,0.917,1.449,1,1,0,,,,
FESU,R,130,314,314,2024,2024,0.835,1.49,1,1,0,,,,
FESU,R,130,315,315,2024,2024,0.769,1.49,1,1,0,,,,
FESU,R,130,316,316,2024,2024,0.718,1.481,1,1,0,,,,
FESU,R,130,317,317,2024,2024,0.762,1.647,1,1,0,,,,
FESU,R,130,318,318,2024,2024,0.473,1.796,1,1,0,,,,
FESU,R,130,319,319,2024,2024,0.498,1.768,1,1,0,,,,
FESU,R,130,320,320,2024,2024,0.455,1.73,1,1,0,,,,
FESU,R,130,321,321,2024,2024,0.54,1.682,1,1,0,,,,
FESU,R,130,322,322,2024,2024,0.532,1.669,1,1,0,,,,
FESU,R,130,323,323,2024,2024,0.616,1.488,1,1,0,,,,
FESU,R,130,324,324,2024,2024,0.625,1.462,1,1,0,,,,
FESU,R,130,325,325,2024,2024,0.813,1.383,1,1,0,,,,
FESU,R,130,326,326,2024,2024,0.613,1.365,1,1,0,,,,
FESU,R,130,327,327,2024,2024,0.675,1.359,1,1,0,,,,
FESU,R,130,328,328,2024,2024,0.615,1.368,1,1,0,,,,
FESU,R,130,329,329,2024,2024,0.523,1.418,1,1,0,,,,
FESU,R,130,330,330,2024,2024,0.699,1.221,1,1,0,,,,
FESU,R,130,331,331,2024,2024,0.712,1.289,1,1,0,,,,
FESU,R,130,332,332,2024,2024,0.881,1.15,1,1,0,,,,
FESU,R,130,333,333,2024,2024,0.772,1.175,1,1,0,,,,
FESU,R,130,334,334,2024,2024,0.938,1.188,1,1,0,,,,
FESU,R,130,335,335,2024,2024,0.937,1.204,1,1,0,,,,
