"","species","plot","endo_01","id","original","endo_status_from_check","birth","year_t","age","size_t","flw_count_t","mean_spike_t","year_t1","surv_t1","size_t1","flw_count_t1","mean_spike_t1","dist_a","dist_b"
"31018","ELRI",103,1,"103_21",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.659,1.906
"31019","ELRI",103,1,"103_22",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,1.265,1.996
"31020","ELRI",103,1,"103_22",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,1.265,1.996
"31021","ELRI",103,1,"103_23",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.661,1.683
"31022","ELRI",103,1,"103_23",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.661,1.683
"31023","ELRI",103,1,"103_24",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.265,1.996
"31024","ELRI",103,1,"103_24",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.265,1.996
"31025","ELRI",103,1,"103_25",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.265,1.996
"31026","ELRI",103,1,"103_25",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.265,1.996
"31027","ELRI",103,1,"103_26",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.33,0.492
"31028","ELRI",103,1,"103_26",0,NA,2021,2021,0,2,0,NA,2022,1,1,0,NA,2.33,0.492
"31029","ELRI",103,1,"103_27",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.469,0.457
"31030","ELRI",103,1,"103_27",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.469,0.457
"31031","ELRI",103,1,"103_28",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.647,0.433
"31032","ELRI",103,1,"103_28",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.647,0.433
"31033","ELRI",103,1,"103_29",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.396,0.422
"31034","ELRI",103,1,"103_29",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.396,0.422
"31035","ELRI",103,1,"103_30",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.556,0.474
"31036","ELRI",103,1,"103_30",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.556,0.474
"31037","ELRI",103,1,"103_31",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.376,0.475
"31038","ELRI",103,1,"103_31",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.376,0.475
"31039","ELRI",103,1,"103_32",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.654,0.544
"31040","ELRI",103,1,"103_32",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.654,0.544
"31041","ELRI",103,1,"103_33",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.647,0.276
"31042","ELRI",103,1,"103_33",0,NA,2021,2021,0,1,0,NA,2022,1,2,0,NA,2.647,0.276
"31043","ELRI",103,1,"103_34",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.591,0.601
"31044","ELRI",103,1,"103_34",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.591,0.601
"31045","ELRI",103,1,"103_35",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.625,0.464
"31046","ELRI",103,1,"103_35",0,NA,2021,2021,0,2,0,NA,2022,1,1,0,NA,2.625,0.464
"31047","ELRI",103,1,"103_36",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.537,0.422
"31048","ELRI",103,1,"103_36",0,NA,2021,2021,0,1,0,NA,2022,1,2,0,NA,2.537,0.422
"31049","ELRI",103,1,"103_37",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.63,0.559
"31050","ELRI",103,1,"103_37",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.63,0.559
"31051","ELRI",103,1,"103_38",0,NA,NA,2021,NA,NA,NA,NA,2022,1,16,0,NA,2.932,1.39
"31052","ELRI",103,1,"103_39",0,NA,NA,2021,NA,NA,NA,NA,2022,1,1,0,NA,3.01,1.402
"31053","ELRI",103,1,"103_F18",0,NA,2015,2018,3,2,0,NA,2019,0,NA,NA,NA,1.86,0.946
"31054","ELRI",103,1,"103_F42",0,NA,2015,2018,3,3,0,NA,2019,0,NA,NA,NA,2.534,1.3
"31055","ELRI",103,1,"103_F43",0,NA,2015,2018,3,3,0,NA,2019,1,2,0,NA,2.435,1.234
"31056","ELRI",103,1,"103_F43",0,NA,2015,2019,4,2,0,NA,2020,1,1,0,NA,2.435,1.234
"31057","ELRI",103,1,"103_F43",0,NA,2015,2020,5,1,0,NA,2021,1,4,0,NA,2.435,1.234
"31058","ELRI",103,1,"103_F43",0,NA,2015,2021,6,4,0,NA,2022,NA,NA,NA,NA,2.435,1.234
"31059","ELRI",103,1,"103_F44",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA,2.52,1.321
"31060","ELRI",103,1,"103_F48",0,NA,2015,2018,3,5,0,NA,2019,1,2,0,NA,2.636,1.838
"31061","ELRI",103,1,"103_F48",0,NA,2015,2019,4,2,0,NA,2020,0,NA,NA,NA,2.636,1.838
"31062","ELRI",103,1,"103_F50",0,NA,2015,2018,3,6,0,NA,2019,0,NA,NA,NA,2.566,1.897
"31063","ELRI",103,1,"103_F59",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA,2.33,2.001
"31064","ELRI",103,1,"103_F61",0,NA,2015,2018,3,5,0,NA,2019,1,1,0,NA,2.359,2.157
"31065","ELRI",103,1,"103_F61",0,NA,2015,2019,4,1,0,NA,2020,1,1,0,NA,2.359,2.157
"31066","ELRI",103,1,"103_F61",0,NA,2015,2020,5,1,0,NA,2021,0,NA,NA,NA,2.359,2.157
"31067","ELRI",103,1,"103_F64",0,NA,2015,2018,3,1,0,NA,2019,0,NA,NA,NA,1.978,1.686
"31068","ELRI",103,1,"103_F68",0,NA,2015,2018,3,4,0,NA,2019,0,NA,NA,NA,2.143,2.278
"31069","ELRI",103,1,"103_F71",0,NA,2015,2018,3,2,0,NA,2019,0,NA,NA,NA,2.149,2.007
"31070","ELRI",103,1,"103_F91",0,NA,2015,2018,3,1,0,NA,2019,1,1,0,NA,1.909,2.464
"31071","ELRI",103,1,"103_F91",0,NA,2015,2019,4,1,0,NA,2020,1,2,2,28.5,1.909,2.464
"31072","ELRI",103,1,"103_F91",0,NA,2015,2020,5,2,2,28.5,2021,1,8,4,18.6666666666667,1.909,2.464
"31073","ELRI",103,1,"103_F91",0,NA,2015,2021,6,8,4,18.6666666666667,2022,1,3,1,27,1.909,2.464
"31074","ELRI",103,1,"103_G1",0,NA,2016,2018,2,2,0,NA,2019,0,NA,NA,NA,2.395,2.474
"31075","ELRI",103,1,"103_G3",0,NA,2016,2018,2,6,0,NA,2019,1,4,0,NA,1.878,1.217
"31076","ELRI",103,1,"103_G3",0,NA,2016,2019,3,4,0,NA,2020,1,12,5,36.6666666666667,1.878,1.217
"31077","ELRI",103,1,"103_G3",0,NA,2016,2020,4,12,5,36.6666666666667,2021,1,15,3,28.3333333333333,1.878,1.217
"31078","ELRI",103,1,"103_G3",0,NA,2016,2021,5,15,3,28.3333333333333,2022,1,22,1,16,1.878,1.217
"31079","ELRI",103,1,"103_H2",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,2.464,1.881
"31080","ELRI",103,1,"103_H3",0,NA,2017,2018,1,2,0,NA,2019,0,NA,NA,NA,1.057,1.825
"31081","ELRI",103,1,"103_H4",0,NA,2017,2018,1,1,0,NA,2019,0,NA,NA,NA,1.075,2.004
"31082","ELRI",103,1,"103_i1",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31083","ELRI",103,1,"103_i2",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31084","ELRI",103,1,"103_i3",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31085","ELRI",103,1,"103_i4",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31086","ELRI",103,1,"103_i5",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31087","ELRI",103,1,"103_i6",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31088","ELRI",103,1,"103_i7",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31089","ELRI",103,1,"103_i8",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31090","ELRI",103,1,"103_i9",0,NA,2018,2018,0,1,0,NA,2019,0,NA,NA,NA,2.3531,1.912
"31091","ELRI",104,0,"104_10",0,0,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.961,1.797
"31092","ELRI",104,0,"104_10",0,0,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.961,1.797
"31093","ELRI",104,0,"104_11",0,NA,2021,2020,-1,NA,NA,NA,2021,1,3,0,NA,2.134,1.529
"31094","ELRI",104,0,"104_11",0,NA,2021,2021,0,3,0,NA,2022,0,NA,NA,NA,2.134,1.529
"31095","ELRI",104,0,"104_12",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.134,1.38
"31096","ELRI",104,0,"104_12",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.134,1.38
"31097","ELRI",104,0,"104_13",0,NA,2021,2020,-1,NA,NA,NA,2021,1,6,0,NA,2.639,1.014
"31098","ELRI",104,0,"104_13",0,NA,2021,2021,0,6,0,NA,2022,0,NA,NA,NA,2.639,1.014
"31099","ELRI",104,0,"104_14",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.363,1.015
"31100","ELRI",104,0,"104_14",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.363,1.015
"31101","ELRI",104,0,"104_15",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.119,1.639
"31102","ELRI",104,0,"104_15",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.119,1.639
"31103","ELRI",104,0,"104_16",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.094,1.776
"31104","ELRI",104,0,"104_16",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,1.094,1.776
"31105","ELRI",104,0,"104_17",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.58,2.129
"31106","ELRI",104,0,"104_17",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.58,2.129
"31107","ELRI",104,0,"104_18",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.58,2.129
"31108","ELRI",104,0,"104_18",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,0.58,2.129
"31109","ELRI",104,0,"104_19",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.328,1.033
"31110","ELRI",104,0,"104_19",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.328,1.033
"31111","ELRI",104,0,"104_20",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.298,1.041
"31112","ELRI",104,0,"104_20",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.298,1.041
"31113","ELRI",104,0,"104_21",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.288,1.007
"31114","ELRI",104,0,"104_21",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.288,1.007
"31115","ELRI",104,0,"104_22",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.347,0.966
"31116","ELRI",104,0,"104_22",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.347,0.966
"31117","ELRI",104,0,"104_23",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.58,2.129
"31118","ELRI",104,0,"104_23",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.58,2.129
"31119","ELRI",104,0,"104_24",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.58,2.129
"31120","ELRI",104,0,"104_24",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,0.58,2.129
"31121","ELRI",104,0,"104_25",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.58,2.129
"31122","ELRI",104,0,"104_25",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.58,2.129
"31123","ELRI",104,0,"104_26",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,0.859,2.344
"31124","ELRI",104,0,"104_26",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,0.859,2.344
"31125","ELRI",104,0,"104_27",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.754,2.352
"31126","ELRI",104,0,"104_27",0,NA,2021,2021,0,2,0,NA,2022,NA,NA,NA,NA,0.754,2.352
"31127","ELRI",104,0,"104_28",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.404,0.949
"31128","ELRI",104,0,"104_28",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.404,0.949
"31129","ELRI",104,0,"104_29",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.37,0.934
"31130","ELRI",104,0,"104_29",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.37,0.934
"31131","ELRI",104,0,"104_30",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,3.405,0.913
"31132","ELRI",104,0,"104_30",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,3.405,0.913
"31133","ELRI",104,0,"104_31",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.202,1.04
"31134","ELRI",104,0,"104_31",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.202,1.04
"31135","ELRI",104,0,"104_32",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.697,2.773
"31136","ELRI",104,0,"104_32",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,0.697,2.773
"31137","ELRI",104,0,"104_33",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.588,2.579
"31138","ELRI",104,0,"104_33",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,0.588,2.579
"31139","ELRI",104,0,"104_34",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.971,2.833
"31140","ELRI",104,0,"104_34",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,0.971,2.833
"31141","ELRI",104,0,"104_35",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.259,1.125
"31142","ELRI",104,0,"104_35",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.259,1.125
"31143","ELRI",104,0,"104_36",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.214,0.989
"31144","ELRI",104,0,"104_36",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.214,0.989
"31145","ELRI",104,0,"104_37",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.438,0.835
"31146","ELRI",104,0,"104_37",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.438,0.835
"31147","ELRI",104,0,"104_38",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.438,0.935
"31148","ELRI",104,0,"104_38",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.438,0.935
"31149","ELRI",104,0,"104_39",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.706,0.729
"31150","ELRI",104,0,"104_39",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.706,0.729
"31151","ELRI",104,0,"104_40",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.438,0.835
"31152","ELRI",104,0,"104_40",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.438,0.835
"31153","ELRI",104,0,"104_41",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.438,0.835
"31154","ELRI",104,0,"104_41",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.438,0.835
"31155","ELRI",104,0,"104_42",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.837,1.499
"31156","ELRI",104,0,"104_42",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.837,1.499
"31157","ELRI",104,0,"104_43",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.438,0.835
"31158","ELRI",104,0,"104_43",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.438,0.835
"31159","ELRI",104,0,"104_44",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.972,0.903
"31160","ELRI",104,0,"104_44",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.972,0.903
"31161","ELRI",104,0,"104_45",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.945,0.932
"31162","ELRI",104,0,"104_45",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,1.945,0.932
"31163","ELRI",104,0,"104_46",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.684,0.659
"31164","ELRI",104,0,"104_46",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.684,0.659
"31165","ELRI",104,0,"104_47",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.676,0.621
"31166","ELRI",104,0,"104_47",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.676,0.621
"31167","ELRI",104,0,"104_48",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.669,0.907
"31168","ELRI",104,0,"104_48",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.669,0.907
"31169","ELRI",104,0,"104_49",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.083,0.925
"31170","ELRI",104,0,"104_49",0,NA,2021,2021,0,2,0,NA,2022,NA,NA,NA,NA,2.083,0.925
"31171","ELRI",104,0,"104_5",0,NA,2019,2018,-1,NA,NA,NA,2019,1,1,0,NA,2.06,0.773
"31172","ELRI",104,0,"104_5",0,NA,2019,2019,0,1,0,NA,2020,1,2,0,NA,2.06,0.773
"31173","ELRI",104,0,"104_5",0,NA,2019,2020,1,2,0,NA,2021,0,NA,NA,NA,2.06,0.773
"31174","ELRI",104,0,"104_5",0,NA,2019,2021,2,NA,NA,NA,2022,NA,NA,NA,NA,2.06,0.773
"31175","ELRI",104,0,"104_50",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,1.986,0.862
"31176","ELRI",104,0,"104_50",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,1.986,0.862
"31177","ELRI",104,0,"104_51",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.196,0.766
"31178","ELRI",104,0,"104_51",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.196,0.766
"31179","ELRI",104,0,"104_52",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.154,0.65
"31180","ELRI",104,0,"104_52",0,NA,2021,2021,0,1,0,NA,2022,NA,NA,NA,NA,2.154,0.65
"31181","ELRI",104,0,"104_53",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.684,0.494
"31182","ELRI",104,0,"104_53",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.684,0.494
"31183","ELRI",104,0,"104_54",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.428,0.648
"31184","ELRI",104,0,"104_54",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.428,0.648
"31185","ELRI",104,0,"104_55",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.392,0.699
"31186","ELRI",104,0,"104_55",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.392,0.699
"31187","ELRI",104,0,"104_56",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.066,0.892
"31188","ELRI",104,0,"104_56",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.066,0.892
"31189","ELRI",104,0,"104_57",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.414,0.309
"31190","ELRI",104,0,"104_57",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.414,0.309
"31191","ELRI",104,0,"104_58",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.334,0.64
"31192","ELRI",104,0,"104_58",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.334,0.64
"31193","ELRI",104,0,"104_59",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.428,0.776
"31194","ELRI",104,0,"104_59",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.428,0.776
"31195","ELRI",104,0,"104_6",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.866,1.893
"31196","ELRI",104,0,"104_6",0,NA,2021,2021,0,2,0,NA,2022,1,1,0,NA,0.866,1.893
"31197","ELRI",104,0,"104_60",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.283,0.859
"31198","ELRI",104,0,"104_60",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.283,0.859
"31199","ELRI",104,0,"104_61",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.133,0.525
"31200","ELRI",104,0,"104_61",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.133,0.525
"31201","ELRI",104,0,"104_62",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.089,0.978
"31202","ELRI",104,0,"104_62",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.089,0.978
"31203","ELRI",104,0,"104_63",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.143,0.956
"31204","ELRI",104,0,"104_63",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.143,0.956
"31205","ELRI",104,0,"104_64",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.172,0.922
"31206","ELRI",104,0,"104_64",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.172,0.922
"31207","ELRI",104,0,"104_65",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.069,0.922
"31208","ELRI",104,0,"104_65",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.069,0.922
"31209","ELRI",104,0,"104_66",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.037,1.074
"31210","ELRI",104,0,"104_66",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.037,1.074
"31211","ELRI",104,0,"104_67",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.155,0.874
"31212","ELRI",104,0,"104_67",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.155,0.874
"31213","ELRI",104,0,"104_68",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.175,0.84
"31214","ELRI",104,0,"104_68",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.175,0.84
"31215","ELRI",104,0,"104_69",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.22,0.784
"31216","ELRI",104,0,"104_69",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.22,0.784
"31217","ELRI",104,0,"104_7",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,0.887,1.929
"31218","ELRI",104,0,"104_7",0,NA,2021,2021,0,2,0,NA,2022,1,1,0,NA,0.887,1.929
"31219","ELRI",104,0,"104_70",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.19,0.829
"31220","ELRI",104,0,"104_70",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.19,0.829
"31221","ELRI",104,0,"104_71",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.206,0.772
"31222","ELRI",104,0,"104_71",0,NA,2021,2021,0,1,0,NA,2022,1,1,0,NA,2.206,0.772
"31223","ELRI",104,0,"104_72",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.232,0.8
"31224","ELRI",104,0,"104_72",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.232,0.8
"31225","ELRI",104,0,"104_73",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,2.206,0.852
"31226","ELRI",104,0,"104_73",0,NA,2021,2021,0,2,0,NA,2022,0,NA,NA,NA,2.206,0.852
"31227","ELRI",104,0,"104_74",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.22,0.875
"31228","ELRI",104,0,"104_74",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.22,0.875
"31229","ELRI",104,0,"104_76",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.228,0.824
"31230","ELRI",104,0,"104_76",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.228,0.824
"31231","ELRI",104,0,"104_77Q-a",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.25,0.777
"31232","ELRI",104,0,"104_77Q-a",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.25,0.777
"31233","ELRI",104,0,"104_77Q-b",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.25,0.777
"31234","ELRI",104,0,"104_77Q-b",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.25,0.777
"31235","ELRI",104,0,"104_77Q-c",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.25,0.777
"31236","ELRI",104,0,"104_77Q-c",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.25,0.777
"31237","ELRI",104,0,"104_77Q-d",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.25,0.777
"31238","ELRI",104,0,"104_77Q-d",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.25,0.777
"31239","ELRI",104,0,"104_77Q-e",0,NA,2021,2020,-1,NA,NA,NA,2021,1,1,0,NA,2.25,0.777
"31240","ELRI",104,0,"104_77Q-e",0,NA,2021,2021,0,1,0,NA,2022,0,NA,NA,NA,2.25,0.777
"31241","ELRI",104,0,"104_78",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.169,1.788
"31242","ELRI",104,0,"104_79",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.974,1.709
"31243","ELRI",104,0,"104_8",0,NA,2021,2020,-1,NA,NA,NA,2021,1,2,0,NA,1.01,1.837
"31244","ELRI",104,0,"104_8",0,NA,2021,2021,0,2,0,NA,2022,1,1,0,NA,1.01,1.837
"31245","ELRI",104,0,"104_80",0,NA,2022,2021,-1,NA,NA,NA,2022,1,1,0,NA,1.963,1.702
